tipo_transaccion,nombre_comercio,giro_nombre,mcc_nombre,fecha_transaccion,ope_pais,entry_mode,sexo_cliente,estado_cliente,edad_cliente,monto_transaccion,id_cliente,periodo,mañana,tarde,noche,madrugada,presencial,nacional,internacional,anomalia_geografica,anomalia_temporal,anomalia_monto,anomalia_giro_monto,suma_ponderada,Fraude,sexo,fechas_decembrinas,categoria_peligrosa
TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,2/8/2023 0:03,MX,CARD NOT PRESENT,M,GUANAJUATO,25,398.66,9117,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/27/2023 14:53,MX,CARD NOT PRESENT,M,TAMAULIPAS,21,398.67,1992,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,ZTL*MEXICANADELIBROSYACIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/23/2022 20:59,MX,CARD PRESENT,M,NUEVO LEON,26,398.67,4058,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,MANAGERMAC I          VICTORIA DE D00,RETAIL,COMPUTADORAS EQUIPO PERIF DE COMPUTADORAS SOFTWARE,11/25/2022 13:24,MX,CARD PRESENT,M,DURANGO,25,398.67,8293,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,QJ TLALNEPANTLA       TLALNEPANTLA MEX,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/26/2022 16:00,MX,CARD PRESENT,M,MEXICO,25,399.02,6532,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,1/1/2023 23:59,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,25,399.13,1322,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/20/2023 22:16,MX,CARD PRESENT,M,CIUDAD DE MEXICO,27,399.17,8438,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,AY GUEY LAS AMERICAS  ECATEPEC DE MMEX,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,11/18/2022 21:11,MX,CARD PRESENT,M,MEXICO,27,399.17,3406,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,BET365 MX SEC         CIUDAD DE MEXDF,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),12/28/2022 17:06,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,25,399.17,6831,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,ESTETICA SEBASTIAN    SANTIAGO DE QQU,SALONES DE BELLEZA,"SALONES DE BELLEZA, (PELUQUERIAS), (ESTETICAS)",12/20/2022 13:36,MX,CARD PRESENT,M,QUERETARO,27,399.17,8021,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,BAR NEO               MONTERREY NL 019,RESTAURANTE,"BARES,BEBIDAS ALCOHOLICAS,TABERNAS,DISCOTECAS",1/22/2023 4:42,MX,CARD PRESENT,M,NUEVO LEON,25,399.17,6437,madrugada,0,0,0,1,1,0,0,0,1,1,0,0.55,1,0,0,0
TDD,SRPAGO*RESTAURANTE    CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/13/2022 21:44,MX,CARD PRESENT,M,NUEVO LEON,26,399.17,6787,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,CLIP MX*SMARTCLICK    TOLUCA       000,AGREGADOR,AGREGADOR,1/23/2023 18:56,MX,CARD PRESENT,M,MEXICO,28,399.17,3213,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,POINTMP*ALEXIS        MEXICO DF    DF,AGREGADOR,AGREGADOR,11/27/2022 16:51,MX,CARD PRESENT,M,MORELOS,24,399.17,3623,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,BOTANERO 33 MANACAR   CIUDAD DE MEX001,RESTAURANTE,RESTAURANTES,11/19/2022 2:59,MX,CARD PRESENT,M,CIUDAD DE MEXICO,25,399.17,8547,madrugada,0,0,0,1,1,0,0,0,1,1,0,0.55,1,0,0,0
TDD,COPPEL APP AB         CULIACAN ROSA00,SUPERMERCADOS,TIENDA DEPARTAMENTAL,11/27/2022 0:50,MX,CARD NOT PRESENT,M,SINALOA,23,399.17,4630,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/2/2023 18:57,MX,CARD NOT PRESENT,M,COLIMA,25,399.17,5046,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,REVOLVER              MONTERREY NL NLE,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/5/2022 18:56,MX,CARD PRESENT,M,NUEVO LEON,22,399.17,7614,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/10/2022 9:35,MX,CARD NOT PRESENT,M,NUEVO LEON,23,399.17,8358,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,ALM GARCIA            MORELIA MICH MI,RETAIL,"TELAS Y CASIMIRES,MERCERIAS, BONETERIAS,CORCETERIA",11/16/2022 18:42,MX,CARD PRESENT,M,MICHOACAN DE OCAMPO,27,399.42,6729,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,MARCHAND TORREON COAUHTORREON      00,RETAIL,"ARTICULOS DE ESCRITORIO Y OFICINA, ART ESCOLARES",12/3/2022 11:20,MX,CARD PRESENT,M,COAHUILA DE ZARAGOZA,26,399.55,6121,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,VICTORIA S SECRET #1275  SANTA MONICA,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/13/2022 14:17,US,CARD PRESENT,M,JALISCO,23,400.37,3215,tarde,0,1,0,0,1,0,0,1,0,1,1,0.8,1,0,0,0
TDC,PAY*RAPPI COMERCIO E  CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",11/26/2022 14:40,MX,CARD NOT PRESENT,M,MEXICO,23,400.52,3509,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,12541 ZARA AVERANDA   CUERNAVACA   00,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/18/2022 16:51,MX,CARD PRESENT,M,MORELOS,20,400.67,7531,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,WAL-MART #1015           EL PASO,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,12/15/2022 15:52,US,CARD PRESENT,M,CHIHUAHUA,23,401,9773,tarde,0,1,0,0,1,0,0,1,0,1,0,0.6,1,0,1,0
TDD,ABTS MAROMA CHECK 942 SOLIDARIDAD Q023,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",1/20/2023 8:18,MX,CARD PRESENT,M,QUINTANA ROO,27,401.05,8416,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,PROCONSA BLVD CARDENASMEXICALI BCN 00,RETAIL,CIMBRAS MADERERIAS (MATERIALES PARA CONSTRUCCION),2/7/2023 9:59,MX,CARD PRESENT,M,BAJA CALIFORNIA,21,401.17,5141,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,HTECH COM TELCEL      SN PEDRO GARZ019,RETAIL,COMPUTADORAS EQUIPO PERIF DE COMPUTADORAS SOFTWARE,1/14/2023 19:45,MX,CARD NOT PRESENT,M,CHIHUAHUA,25,401.57,7591,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,FOREVER 21 8728 PAS FESN NICOLAS DE019,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/17/2022 17:18,MX,CARD PRESENT,M,CHIHUAHUA,24,401.57,6788,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,STR*NELO              CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/20/2023 21:28,MX,CARD NOT PRESENT,M,BAJA CALIFORNIA,20,401.66,9050,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,MARTIN REFACCIONES    LEON DE LOS ADUR,RETAIL,VEHICULOS DE MOTOR ACCESORIOS Y AUTO PARTES,11/24/2022 17:35,MX,CARD PRESENT,M,GUANAJUATO,27,401.67,9910,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,MUNDO ANIMAL LA LUNA  CANCUN QROO  023,RETAIL,TIENDAS DE MASCOTAS - ALIMENTO Y ACCESORIOS,12/3/2022 13:45,MX,CARD PRESENT,M,QUINTANA ROO,23,401.77,9071,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,VE.LA. S.P.A.            VENEZIA,TRANSPORTE AEREO,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,2/5/2023 7:41,IT,CARD PRESENT,M,CIUDAD DE MEXICO,26,401.88,6032,mañana,1,0,0,0,1,0,0,1,0,1,0,0.6,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/17/2023 21:23,MX,CARD NOT PRESENT,M,MICHOACAN DE OCAMPO,23,401.97,5616,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,CUIDADO PERRO ANTEA QRQUERETARO QROQU,RETAIL,"TELAS Y CASIMIRES,MERCERIAS, BONETERIAS,CORCETERIA",12/21/2022 16:19,MX,CARD PRESENT,M,QUERETARO,26,402.12,9097,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,LA GRAN BODEGA        PUEBLA PUE   021,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",12/30/2022 20:42,MX,CARD PRESENT,M,PUEBLA,26,402.6,3869,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,11/19/2022 10:07,MX,CARD NOT PRESENT,M,NUEVO LEON,27,402.65,2822,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,CCP MADERO CDMX       MEXICO DF    DF,RETAIL,"TELAS Y CASIMIRES,MERCERIAS, BONETERIAS,CORCETERIA",11/29/2022 10:25,MX,CARD PRESENT,M,MEXICO,28,402.67,4181,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/25/2023 21:38,MX,CARD NOT PRESENT,M,MEXICO,28,402.94,4181,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,PRESTO CASH SLT 02    SALTILLO COAH006,RETAIL,CASAS DE EMPENO,11/25/2022 15:20,MX,CARD PRESENT,M,COAHUILA DE ZARAGOZA,23,403.17,5734,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,DLOCAL*DIDI FOOD      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",1/12/2023 20:25,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,25,404.16,5361,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,OXXOGOBERNADORES LOV  SABINAS COAH CO,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",12/29/2022 20:26,MX,CARD PRESENT,M,COAHUILA DE ZARAGOZA,26,404.16,8770,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,STP*GF SF LOMA ALTA   CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/5/2022 18:30,MX,CARD NOT PRESENT,M,SAN LUIS POTOSI,25,404.16,1222,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,LA MONA LISA          CD DELICIAS C009,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/22/2022 19:19,MX,CARD PRESENT,M,CHIHUAHUA,27,404.16,5400,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,REST NIKKORI          MONTERREY NL 019,COMIDA RAPIDA,COMIDA RAPIDA,1/2/2023 21:06,MX,CARD PRESENT,M,NUEVO LEON,22,404.16,6309,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,MIN FARM GENERIFARMA  SANTIAGO DE Q022,FARMACIAS,"DROGUERIAS, (FARMACIAS)",12/16/2022 19:38,MX,CARD PRESENT,M,QUERETARO,26,404.16,7928,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SC*CALIENTEMX2        TIJUANA BCN  001,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",2/5/2023 0:02,MX,CARD NOT PRESENT,M,NUEVO LEON,24,404.16,3237,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
TDD,BP*TDA ABARROTES2     CIUDAD DE MEX001,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",2/5/2023 20:03,MX,CARD PRESENT,M,NUEVO LEON,26,404.23,3302,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,DOWNTOWN CAFE            HARTWELL,RESTAURANTE,RESTAURANTES,11/8/2022 13:08,US,CARD PRESENT,M,COAHUILA DE ZARAGOZA,25,404.3,7205,tarde,0,1,0,0,1,0,0,1,0,1,0,0.6,1,0,0,0
TDD,DLOCAL*SHEIN          CIUDAD DE MEX09,AGREGADOR,AGREGADOR,12/6/2022 13:14,MX,CARD NOT PRESENT,M,SONORA,20,404.66,7164,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,LA EUROPEA MEXICO     NAUCALPAN DE EM,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",12/22/2022 18:20,MX,CARD PRESENT,M,MEXICO,24,404.81,8983,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,LITTLE CAESARS AZTECASCD JUAREZ CHICOL,COMIDA RAPIDA,COMIDA RAPIDA,12/10/2022 11:19,MX,CARD PRESENT,M,CHIHUAHUA,26,405.16,533,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,DULCERIA CANDY CRAZY  CHIHUAHUA CHICH,RETAIL,"DULCERIAS, PASTELERIAS Y CONFITERIAS, SEMILLAS",1/29/2023 11:39,MX,CARD PRESENT,M,CHIHUAHUA,19,405.66,8970,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,11/10/2022 10:49,MX,CARD NOT PRESENT,M,JALISCO,26,405.79,809,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,DONQUIJOTE NAGAOKAINTER  0258-46-0311,SUPERMERCADOS,TIENDAS DE DESCUENTO,1/31/2023 3:57,JP,CARD PRESENT,M,NUEVO LEON,21,406.04,5946,madrugada,0,0,0,1,1,0,0,1,1,1,0,0.8,1,0,0,0
TDC,CVS/PHARMACY #10877      KISSIMMEE,FARMACIAS,"DROGUERIAS, (FARMACIAS)",12/21/2022 22:25,US,CARD PRESENT,M,YUCATAN,21,406.08,8465,noche,0,0,1,0,1,0,0,1,0,1,1,0.8,1,0,1,0
TDD,KFC ANAHUAC AC POLLOS GRAL ESCOBEDO019,COMIDA RAPIDA,COMIDA RAPIDA,11/28/2022 18:26,MX,CARD PRESENT,M,NUEVO LEON,23,406.16,6648,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,HTECH COM TELCEL SAL  SN PEDRO GARZ001,RETAIL,COMPUTADORAS EQUIPO PERIF DE COMPUTADORAS SOFTWARE,2/1/2023 8:13,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,23,406.35,387,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,SERVIDOR* CARRO DE PED   +34679996957,RETAIL,VENTA DE SOFTWARE PARA COMPUTADORAS,2/1/2023 13:37,ES,CARD NOT PRESENT,M,JALISCO,21,406.65,6299,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDC,7 ELEVEN T 1716       MEXICO DF    DF,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",1/28/2023 16:43,MX,CARD PRESENT,M,CIUDAD DE MEXICO,23,406.66,660,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,CORP PIERRE RUIZ      ENSENADA BCN BN,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/20/2022 18:16,MX,CARD PRESENT,M,BAJA CALIFORNIA,26,406.66,3284,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,PANDORA GALERIAS DIANAACAPULCO GRO GE,RETAIL,"METALES Y PIEDRAS PRECIOSAS, RELOJERIA Y JOYERIA",11/28/2022 18:53,MX,CARD PRESENT,M,GUERRERO,24,406.66,4026,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/25/2023 18:22,MX,CARD NOT PRESENT,M,MICHOACAN DE OCAMPO,27,406.66,2178,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,CONTEMPO BOUTIQUE     MAZATLAN SIN 001,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/18/2022 20:53,MX,CARD PRESENT,M,SINALOA,26,406.66,1063,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,F AHORRO MXCR CONSCRI CIUDAD DE MEX00,FARMACIAS,"DROGUERIAS, (FARMACIAS)",12/23/2022 12:47,MX,CARD PRESENT,M,CIUDAD DE MEXICO,28,406.91,8388,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,CLIP MX*RESTAURANTE CHUMAN         000,AGREGADOR,AGREGADOR,12/14/2022 17:03,MX,CARD PRESENT,M,NUEVO LEON,20,407.15,5527,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,DLOCAL*DIDI FOOD      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",1/29/2023 13:09,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,25,407.16,1322,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,2/8/2023 20:14,MX,CARD NOT PRESENT,M,BAJA CALIFORNIA,20,407.21,9491,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,12/24/2022 0:06,MX,CARD NOT PRESENT,M,PUEBLA,20,407.24,1546,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,1,0
TDD,DELICARNES ACAPULCO   APODACA NL   NLE,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",12/4/2022 19:48,MX,CARD PRESENT,M,NUEVO LEON,26,407.31,3302,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,MIRAI                 SN NICOLAS DE019,COMIDA RAPIDA,COMIDA RAPIDA,2/10/2023 23:51,MX,CARD PRESENT,M,NUEVO LEON,22,407.36,2718,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,CARNICERIA VALDEZ     SN NICOLAS DENLE,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",2/18/2023 10:45,MX,CARD PRESENT,M,TAMAULIPAS,22,407.41,758,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,PAYPAL *STEAM GAMES   CIUDAD DE MEXDF,AGREGADOR,AGREGADOR,11/17/2022 17:23,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,20,407.5,7128,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/28/2023 21:20,MX,CARD NOT PRESENT,M,YUCATAN,28,407.66,807,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/24/2023 17:16,MX,CARD NOT PRESENT,M,MICHOACAN DE OCAMPO,26,407.96,8295,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,IZZI APP PAGO 3       CIUDAD DE MEX001,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,12/11/2022 3:29,MX,CARD NOT PRESENT,M,NUEVO LEON,27,408,7303,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
TDD,FACEBK N74EGNTL22        fb.me/ads,RETAIL,SERVICIOS PUBLICITARIOS,1/16/2023 14:56,IE,CARD NOT PRESENT,M,NUEVO LEON,26,408.01,3947,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDC,MOBO ARAGON 3         ECATEPEC DE MEM,RETAIL,"EQUIPOS DE TELECOMUNICACION,VTA DE TELEFONOS",1/29/2023 20:31,MX,CARD PRESENT,M,MEXICO,26,408.16,9498,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,PUMA OUTLET AEROPUER  CIUDAD DE MEX001,RETAIL,DEPORTES Y ACCESORIOS,2/10/2023 16:32,MX,CARD PRESENT,M,CIUDAD DE MEXICO,28,408.16,5170,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,CLIP MX*HB HYBRID PROFTEHUACAN     000,AGREGADOR,AGREGADOR,1/11/2023 16:41,MX,CARD PRESENT,M,PUEBLA,26,408.16,6905,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,MI STORE BUENAVISTA   CIUDAD DE MEX001,RETAIL,APARATOS ELECTRONICOS PARA EL HOGAR LINEA BLANCA,2/19/2023 15:22,MX,CARD PRESENT,M,MEXICO,28,408.16,1048,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,BATH & BODY WORKS     NAUCALPAN DE 015,RETAIL,BOUTIQUE ROPA (ROPA CABALLEROS Y NINIOS),1/16/2023 13:45,MX,CARD NOT PRESENT,M,NUEVO LEON,25,408.16,2097,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,MARAYA                COLIMA COL   CL,COMIDA RAPIDA,COMIDA RAPIDA,1/15/2023 14:54,MX,CARD PRESENT,M,COLIMA,24,408.16,4081,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,2/17/2023 1:32,MX,CARD NOT PRESENT,M,JALISCO,22,408.54,6125,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,0,0,0
TDD,DLOCAL*SHEIN          CIUDAD DE MEX09,AGREGADOR,AGREGADOR,1/28/2023 11:17,MX,CARD NOT PRESENT,F,NUEVO LEON,22,408.56,8941,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,ZARA CULIACAN         CULIACAN SIN 00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/26/2022 18:34,MX,CARD PRESENT,M,JALISCO,25,408.66,7020,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,12748 ZARAPUNTOVALLE  SANPEDRO GAR00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/8/2022 21:11,MX,CARD PRESENT,M,NUEVO LEON,27,408.66,1829,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,MERCADO PAGO 3        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,2/1/2023 0:23,MX,CARD NOT PRESENT,M,MEXICO,22,408.66,6174,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
TDC,12541 ZARA AVERANDA   CUERNAVACA   00,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/21/2023 11:56,MX,CARD PRESENT,M,MORELOS,28,408.66,5324,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,JULIO PLAZA DEL SOL   ZAPOPAN JAL  014,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/25/2023 13:05,MX,CARD PRESENT,M,DURANGO,20,408.66,375,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,KFC 770 LEON PLAZA OBELEON DE LOS A011,COMIDA RAPIDA,COMIDA RAPIDA,12/5/2022 19:25,MX,CARD PRESENT,M,GUANAJUATO,27,408.66,7719,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,HOME DEPOT            SN PEDRO GARZ019,RETAIL,MATERIALES PARA LA CONSTRUCCION NO CLASIFICADOS,11/11/2022 10:37,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,28,408.66,3985,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/29/2022 20:55,MX,CARD NOT PRESENT,M,COAHUILA DE ZARAGOZA,26,408.66,4455,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,12635 PULL PARAANTENASCIUDAD DE MEX00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/25/2022 17:03,MX,CARD PRESENT,M,CIUDAD DE MEXICO,22,408.66,6896,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,16092 BSK SAN AGUSTIN SANPEDRO GAR19,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/20/2022 20:23,MX,CARD PRESENT,M,NUEVO LEON,22,408.66,8804,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,PIRMA BRASIL I        MONTERREY NL 000,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/7/2023 17:02,MX,CARD PRESENT,M,NUEVO LEON,23,408.66,4097,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,MERCADO PAGO 1        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,2/21/2023 1:17,MX,CARD NOT PRESENT,M,BAJA CALIFORNIA SUR,22,408.66,9387,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
